price,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
6.89,1912,0.07,1518,394,79.39,20.61
6.9,1002,0.04,777,225,77.54,22.46
6.91,783,0.03,659,124,84.16,15.84
6.92,1311,0.05,1021,290,77.88,22.12
6.93,354,0.01,315,39,88.98,11.02
6.94,111,0.0,87,24,78.38,21.62
6.95,464,0.02,379,85,81.68,18.32
6.96,336,0.01,262,74,77.98,22.02
6.97,498,0.02,379,119,76.1,23.9
6.99,556,0.02,445,111,80.04,19.96
7.0,550,0.02,417,133,75.82,24.18
7.01,761,0.03,687,74,90.28,9.72
7.02,1779,0.06,1387,392,77.97,22.03
7.03,249,0.01,205,44,82.33,17.67
7.04,280,0.01,208,72,74.29,25.71
7.05,908,0.03,697,211,76.76,23.24
7.06,214,0.01,157,57,73.36,26.64
7.07,3231,0.12,2406,825,74.47,25.53
7.08,516,0.02,441,75,85.47,14.53
7.1,33766,1.23,24990,8776,74.01,25.99
7.11,1011,0.04,845,166,83.58,16.42
7.12,2030,0.07,1624,406,80.0,20.0
7.13,285,0.01,237,48,83.16,16.84
7.14,742,0.03,666,76,89.76,10.24
7.15,421,0.02,363,58,86.22,13.78
7.16,141,0.01,117,24,82.98,17.02
7.17,176,0.01,145,31,82.39,17.61
7.18,330,0.01,255,75,77.27,22.73
7.19,211,0.01,174,37,82.46,17.54
7.21,1653,0.06,1409,244,85.24,14.76
7.22,229,0.01,200,29,87.34,12.66
7.23,535,0.02,455,80,85.05,14.95
7.24,247,0.01,200,47,80.97,19.03
7.25,678,0.02,579,99,85.4,14.6
7.26,1851,0.07,1464,387,79.09,20.91
7.27,617,0.02,518,99,83.95,16.05
7.28,883,0.03,675,208,76.44,23.56
7.29,778,0.03,680,98,87.4,12.6
7.3,1121,0.04,862,259,76.9,23.1
7.32,676,0.02,519,157,76.78,23.22
7.33,620,0.02,526,94,84.84,15.16
7.34,957,0.03,790,167,82.55,17.45
7.35,163,0.01,110,53,67.48,32.52
7.36,121,0.0,97,24,80.17,19.83
7.37,330,0.01,278,52,84.24,15.76
7.38,657,0.02,503,154,76.56,23.44
7.39,249,0.01,212,37,85.14,14.86
7.4,719,0.03,626,93,87.07,12.93
7.41,1686,0.06,1470,216,87.19,12.81
7.43,2858,0.1,2277,581,79.67,20.33
7.44,352,0.01,293,59,83.24,16.76
7.45,226,0.01,175,51,77.43,22.57
7.46,277,0.01,220,57,79.42,20.58
7.47,482,0.02,410,72,85.06,14.94
7.48,364,0.01,214,150,58.79,41.21
7.49,324,0.01,267,57,82.41,17.59
7.5,680,0.02,519,161,76.32,23.68
7.51,791,0.03,608,183,76.86,23.14
7.52,1363,0.05,1112,251,81.58,18.42
7.54,797,0.03,697,100,87.45,12.55
7.55,147,0.01,109,38,74.15,25.85
7.56,171,0.01,137,34,80.12,19.88
7.57,614,0.02,493,121,80.29,19.71
7.58,957,0.03,673,284,70.32,29.68
7.59,214,0.01,155,59,72.43,27.57
7.6,172,0.01,136,36,79.07,20.93
7.61,558,0.02,401,157,71.86,28.14
7.62,2316,0.08,1916,400,82.73,17.27
7.63,1971,0.07,1565,406,79.4,20.6
7.65,102184,3.71,70377,31807,68.87,31.13
7.66,236,0.01,192,44,81.36,18.64
7.67,387,0.01,312,75,80.62,19.38
7.68,433,0.02,321,112,74.13,25.87
7.69,655,0.02,500,155,76.34,23.66
7.7,313,0.01,244,69,77.96,22.04
7.71,692,0.03,530,162,76.59,23.41
7.72,845,0.03,621,224,73.49,26.51
7.73,585,0.02,453,132,77.44,22.56
7.74,110,0.0,84,26,76.36,23.64
7.76,166,0.01,128,38,77.11,22.89
7.77,157,0.01,122,35,77.71,22.29
7.78,680,0.02,560,120,82.35,17.65
7.79,854,0.03,619,235,72.48,27.52
7.8,227,0.01,191,36,84.14,15.86
7.81,516,0.02,446,70,86.43,13.57
7.82,550,0.02,461,89,83.82,16.18
7.83,2129,0.08,1782,347,83.7,16.3
7.84,483,0.02,425,58,87.99,12.01
7.85,352,0.01,283,69,80.4,19.6
7.87,548,0.02,400,148,72.99,27.01
7.88,1285,0.05,1090,195,84.82,15.18
7.89,1160,0.04,922,238,79.48,20.52
7.9,348,0.01,299,49,85.92,14.08
7.91,1186,0.04,949,237,80.02,19.98
7.92,641,0.02,517,124,80.66,19.34
7.93,522,0.02,401,121,76.82,23.18
7.94,276,0.01,221,55,80.07,19.93
7.95,162,0.01,120,42,74.07,25.93
7.96,143,0.01,117,26,81.82,18.18
7.98,881,0.03,671,210,76.16,23.84
7.99,997,0.04,848,149,85.06,14.94
8.0,343,0.01,276,67,80.47,19.53
8.01,440,0.02,344,96,78.18,21.82
8.02,584,0.02,508,76,86.99,13.01
8.03,763,0.03,606,157,79.42,20.58
8.04,1257,0.05,968,289,77.01,22.99
8.05,367,0.01,308,59,83.92,16.08
8.06,373,0.01,296,77,79.36,20.64
8.07,341,0.01,263,78,77.13,22.87
8.09,2290,0.08,1835,455,80.13,19.87
8.1,734,0.03,604,130,82.29,17.71
8.11,2097,0.08,1647,450,78.54,21.46
8.12,602,0.02,471,131,78.24,21.76
8.13,1836,0.07,1533,303,83.5,16.5
8.14,614,0.02,471,143,76.71,23.29
8.15,482,0.02,445,37,92.32,7.68
8.16,41,0.0,29,12,70.73,29.27
8.17,188,0.01,144,44,76.6,23.4
8.18,107,0.0,86,21,80.37,19.63
8.2,34123,1.24,22377,11746,65.58,34.42
8.21,1190,0.04,1067,123,89.66,10.34
8.22,295,0.01,238,57,80.68,19.32
8.23,460,0.02,399,61,86.74,13.26
8.24,1094,0.04,969,125,88.57,11.43
8.25,1206,0.04,980,226,81.26,18.74
8.26,121,0.0,95,26,78.51,21.49
8.27,1288,0.05,1039,249,80.67,19.33
8.28,239,0.01,199,40,83.26,16.74
8.29,294,0.01,233,61,79.25,20.75
8.3,1699,0.06,1406,293,82.75,17.25
8.32,330,0.01,271,59,82.12,17.88
8.33,1160,0.04,909,251,78.36,21.64
8.34,673,0.02,542,131,80.53,19.47
8.35,1459,0.05,1234,225,84.58,15.42
8.36,536,0.02,404,132,75.37,24.63
8.37,925,0.03,831,94,89.84,10.16
8.38,112,0.0,81,31,72.32,27.68
8.39,552,0.02,421,131,76.27,23.73
8.4,220,0.01,178,42,80.91,19.09
8.42,1438,0.05,1115,323,77.54,22.46
8.43,560,0.02,521,39,93.04,6.96
8.44,222,0.01,176,46,79.28,20.72
8.45,442,0.02,362,80,81.9,18.1
8.46,713,0.03,594,119,83.31,16.69
8.47,115,0.0,88,27,76.52,23.48
8.48,134,0.0,107,27,79.85,20.15
8.49,3100,0.11,2387,713,77.0,23.0
8.5,258,0.01,203,55,78.68,21.32
8.51,446,0.02,374,72,83.86,16.14
8.53,2672,0.1,1796,876,67.22,32.78
8.54,826,0.03,731,95,88.5,11.5
8.55,340,0.01,276,64,81.18,18.82
8.56,386,0.01,323,63,83.68,16.32
8.57,829,0.03,647,182,78.05,21.95
8.58,230,0.01,166,64,72.17,27.83
8.59,404,0.01,262,142,64.85,35.15
8.6,1377,0.05,1056,321,76.69,23.31
8.61,315,0.01,272,43,86.35,13.65
8.62,581,0.02,474,107,81.58,18.42
8.63,404,0.01,321,83,79.46,20.54
8.65,1391,0.05,1021,370,73.4,26.6
8.66,125,0.0,98,27,78.4,21.6
8.67,509,0.02,444,65,87.23,12.77
8.68,251,0.01,209,42,83.27,16.73
8.69,226,0.01,167,59,73.89,26.11
8.7,163,0.01,120,43,73.62,26.38
8.71,189,0.01,145,44,76.72,23.28
8.72,1868,0.07,1543,325,82.6,17.4
8.73,181,0.01,126,55,69.61,30.39
8.75,72767,2.64,51879,20888,71.29,28.71
8.76,128,0.0,105,23,82.03,17.97
8.77,881,0.03,777,104,88.2,11.8
8.78,171,0.01,133,38,77.78,22.22
8.79,972,0.04,815,157,83.85,16.15
8.8,924,0.03,765,159,82.79,17.21
8.81,555,0.02,520,35,93.69,6.31
8.82,111,0.0,89,22,80.18,19.82
8.83,414,0.02,309,105,74.64,25.36
8.84,361,0.01,284,77,78.67,21.33
8.86,154,0.01,122,32,79.22,20.78
8.87,4093,0.15,3317,776,81.04,18.96
8.88,1450,0.05,1164,286,80.28,19.72
8.89,440,0.02,377,63,85.68,14.32
8.9,807,0.03,674,133,83.52,16.48
8.91,489,0.02,419,70,85.69,14.31
8.92,184,0.01,141,43,76.63,23.37
8.93,144,0.01,115,29,79.86,20.14
8.94,273,0.01,213,60,78.02,21.98
8.95,482,0.02,389,93,80.71,19.29
8.97,219,0.01,195,24,89.04,10.96
8.98,434,0.02,311,123,71.66,28.34
8.99,245,0.01,194,51,79.18,20.82
9.0,215,0.01,189,26,87.91,12.09
9.01,1335,0.05,1118,217,83.75,16.25
9.02,165,0.01,147,18,89.09,10.91
9.03,331,0.01,279,52,84.29,15.71
9.04,861,0.03,706,155,82.0,18.0
9.05,1198,0.04,1076,122,89.82,10.18
9.06,234,0.01,164,70,70.09,29.91
9.08,867,0.03,589,278,67.94,32.06
9.09,282,0.01,215,67,76.24,23.76
9.1,232,0.01,203,29,87.5,12.5
9.11,9272,0.34,6835,2437,73.72,26.28
9.12,130,0.0,89,41,68.46,31.54
9.13,1762,0.06,1287,475,73.04,26.96
9.14,1436,0.05,1165,271,81.13,18.87
9.15,1259,0.05,1010,249,80.22,19.78
9.16,321,0.01,251,70,78.19,21.81
9.17,157,0.01,128,29,81.53,18.47
9.19,300,0.01,274,26,91.33,8.67
9.2,179,0.01,137,42,76.54,23.46
9.21,121,0.0,82,39,67.77,32.23
9.22,213,0.01,171,42,80.28,19.72
9.23,165,0.01,128,37,77.58,22.42
9.24,170,0.01,137,33,80.59,19.41
9.25,550,0.02,441,109,80.18,19.82
9.26,828,0.03,720,108,86.96,13.04
9.27,149,0.01,131,18,87.92,12.08
9.28,391,0.01,301,90,76.98,23.02
9.29,9298,0.34,7254,2044,78.02,21.98
9.31,433,0.02,303,130,69.98,30.02
9.32,185,0.01,159,26,85.95,14.05
9.33,297,0.01,178,119,59.93,40.07
9.34,65,0.0,56,9,86.15,13.85
9.35,5814,0.21,4349,1465,74.8,25.2
9.36,574,0.02,443,131,77.18,22.82
9.37,1101,0.04,843,258,76.57,23.43
9.38,640,0.02,514,126,80.31,19.69
9.39,674,0.02,553,121,82.05,17.95
9.41,658,0.02,518,140,78.72,21.28
9.42,458,0.02,365,93,79.69,20.31
9.43,171,0.01,134,37,78.36,21.64
9.44,375,0.01,295,80,78.67,21.33
9.45,275,0.01,222,53,80.73,19.27
9.46,280,0.01,228,52,81.43,18.57
9.47,96,0.0,76,20,79.17,20.83
9.48,417,0.02,287,130,68.82,31.18
9.49,427,0.02,364,63,85.25,14.75
9.5,675,0.02,582,93,86.22,13.78
9.52,187,0.01,149,38,79.68,20.32
9.53,394,0.01,314,80,79.7,20.3
9.54,285,0.01,243,42,85.26,14.74
9.55,333,0.01,276,57,82.88,17.12
9.56,373,0.01,280,93,75.07,24.93
9.57,174,0.01,133,41,76.44,23.56
9.58,172,0.01,137,35,79.65,20.35
9.59,156,0.01,123,33,78.85,21.15
9.6,508,0.02,433,75,85.24,14.76
9.61,988,0.04,780,208,78.95,21.05
9.62,1817,0.07,1374,443,75.62,24.38
9.64,434,0.02,339,95,78.11,21.89
9.65,143,0.01,125,18,87.41,12.59
9.66,295,0.01,234,61,79.32,20.68
9.67,1717,0.06,1348,369,78.51,21.49
9.68,223,0.01,174,49,78.03,21.97
9.69,146,0.01,128,18,87.67,12.33
9.7,600,0.02,501,99,83.5,16.5
9.71,287,0.01,218,69,75.96,24.04
9.72,243,0.01,202,41,83.13,16.87
9.74,393,0.01,300,93,76.34,23.66
9.75,76,0.0,62,14,81.58,18.42
9.76,490,0.02,422,68,86.12,13.88
9.77,435,0.02,357,78,82.07,17.93
9.78,118,0.0,100,18,84.75,15.25
9.79,221,0.01,184,37,83.26,16.74
9.8,3519,0.13,3055,464,86.81,13.19
9.81,30,0.0,23,7,76.67,23.33
9.82,68,0.0,47,21,69.12,30.88
9.83,246,0.01,194,52,78.86,21.14
9.85,66664,2.42,45801,20863,68.7,31.3
9.86,2553,0.09,2078,475,81.39,18.61
9.87,1738,0.06,1445,293,83.14,16.86
9.88,576,0.02,492,84,85.42,14.58
9.89,1271,0.05,957,314,75.3,24.7
9.9,489,0.02,404,85,82.62,17.38
9.91,90,0.0,74,16,82.22,17.78
9.92,1159,0.04,938,221,80.93,19.07
9.93,217,0.01,176,41,81.11,18.89
9.94,337,0.01,294,43,87.24,12.76
9.96,449,0.02,391,58,87.08,12.92
9.97,504,0.02,418,86,82.94,17.06
9.98,158,0.01,135,23,85.44,14.56
9.99,88,0.0,67,21,76.14,23.86
10.0,136,0.0,107,29,78.68,21.32
10.01,119,0.0,92,27,77.31,22.69
10.02,376,0.01,325,51,86.44,13.56
10.03,707,0.03,501,206,70.86,29.14
10.04,278,0.01,211,67,75.9,24.1
10.05,126,0.0,104,22,82.54,17.46
10.07,368,0.01,312,56,84.78,15.22
10.08,7153,0.26,6104,1049,85.33,14.67
10.09,176,0.01,152,24,86.36,13.64
10.1,339,0.01,290,49,85.55,14.45
10.11,946,0.03,832,114,87.95,12.05
10.12,4391,0.16,3472,919,79.07,20.93
10.13,2257,0.08,1790,467,79.31,20.69
10.14,2689,0.1,2176,513,80.92,19.08
10.15,276,0.01,234,42,84.78,15.22
10.16,899,0.03,757,142,84.2,15.8
10.18,1161,0.04,979,182,84.32,15.68
10.19,267,0.01,195,72,73.03,26.97
10.2,82,0.0,69,13,84.15,15.85
10.21,247,0.01,197,50,79.76,20.24
10.22,98,0.0,76,22,77.55,22.45
10.23,102,0.0,80,22,78.43,21.57
10.24,471,0.02,397,74,84.29,15.71
10.25,233,0.01,201,32,86.27,13.73
10.26,61,0.0,47,14,77.05,22.95
10.27,138,0.01,105,33,76.09,23.91
10.29,74,0.0,63,11,85.14,14.86
10.3,359,0.01,275,84,76.6,23.4
10.31,52,0.0,43,9,82.69,17.31
10.32,116,0.0,98,18,84.48,15.52
10.33,178,0.01,135,43,75.84,24.16
10.34,3743,0.14,3276,467,87.52,12.48
10.35,403,0.01,319,84,79.16,20.84
10.36,29,0.0,23,6,79.31,20.69
10.37,1199,0.04,1012,187,84.4,15.6
10.38,897,0.03,835,62,93.09,6.91
10.39,11365,0.41,8913,2452,78.42,21.58
10.41,942,0.03,752,190,79.83,20.17
10.42,1763,0.06,1492,271,84.63,15.37
10.43,264,0.01,229,35,86.74,13.26
10.44,533,0.02,411,122,77.11,22.89
10.45,363,0.01,315,48,86.78,13.22
10.46,154,0.01,124,30,80.52,19.48
10.47,44,0.0,34,10,77.27,22.73
10.48,234,0.01,170,64,72.65,27.35
10.49,217,0.01,176,41,81.11,18.89
10.51,209,0.01,161,48,77.03,22.97
10.52,99,0.0,78,21,78.79,21.21
10.53,265,0.01,227,38,85.66,14.34
10.54,182,0.01,152,30,83.52,16.48
10.55,243,0.01,222,21,91.36,8.64
10.56,75,0.0,50,25,66.67,33.33
10.57,53,0.0,43,10,81.13,18.87
10.58,645,0.02,468,177,72.56,27.44
10.59,80,0.0,60,20,75.0,25.0
10.6,139,0.01,117,22,84.17,15.83
10.62,90,0.0,86,4,95.56,4.44
10.63,45,0.0,38,7,84.44,15.56
10.64,878,0.03,616,262,70.16,29.84
10.65,204,0.01,173,31,84.8,15.2
10.66,481,0.02,399,82,82.95,17.05
10.67,179,0.01,136,43,75.98,24.02
10.68,3185,0.12,2365,820,74.25,25.75
10.69,59,0.0,53,6,89.83,10.17
10.7,438,0.02,376,62,85.84,14.16
10.71,231,0.01,194,37,83.98,16.02
10.73,675,0.02,587,88,86.96,13.04
10.74,48,0.0,35,13,72.92,27.08
10.75,322,0.01,268,54,83.23,16.77
10.76,251,0.01,177,74,70.52,29.48
10.77,89,0.0,85,4,95.51,4.49
10.78,491,0.02,395,96,80.45,19.55
10.79,507,0.02,457,50,90.14,9.86
10.8,27,0.0,24,3,88.89,11.11
10.81,155,0.01,127,28,81.94,18.06
10.82,142,0.01,120,22,84.51,15.49
10.84,211,0.01,177,34,83.89,16.11
10.85,623,0.02,520,103,83.47,16.53
10.86,67,0.0,53,14,79.1,20.9
10.87,592,0.02,490,102,82.77,17.23
10.88,227,0.01,189,38,83.26,16.74
10.89,317,0.01,268,49,84.54,15.46
10.9,83,0.0,63,20,75.9,24.1
10.91,221,0.01,181,40,81.9,18.1
10.92,1236,0.04,870,366,70.39,29.61
10.93,440,0.02,338,102,76.82,23.18
10.95,104302,3.78,72847,31455,69.84,30.16
10.96,119,0.0,95,24,79.83,20.17
10.97,1711,0.06,1316,395,76.91,23.09
10.98,141,0.01,118,23,83.69,16.31
10.99,606,0.02,537,69,88.61,11.39
11.0,118,0.0,86,32,72.88,27.12
11.01,110,0.0,92,18,83.64,16.36
11.02,32,0.0,28,4,87.5,12.5
11.03,14,0.0,13,1,92.86,7.14
11.04,477,0.02,410,67,85.95,14.05
11.06,71,0.0,59,12,83.1,16.9
11.07,176,0.01,150,26,85.23,14.77
11.08,268,0.01,225,43,83.96,16.04
11.09,1318,0.05,1144,174,86.8,13.2
11.1,59,0.0,38,21,64.41,35.59
11.11,28,0.0,23,5,82.14,17.86
11.12,51,0.0,42,9,82.35,17.65
11.13,114,0.0,101,13,88.6,11.4
11.14,2046,0.07,1660,386,81.13,18.87
11.15,349,0.01,318,31,91.12,8.88
11.17,125,0.0,109,16,87.2,12.8
11.18,1193,0.04,971,222,81.39,18.61
11.19,266,0.01,228,38,85.71,14.29
11.2,139,0.01,113,26,81.29,18.71
11.21,157,0.01,144,13,91.72,8.28
11.22,123,0.0,113,10,91.87,8.13
11.23,644,0.02,510,134,79.19,20.81
11.24,88,0.0,72,16,81.82,18.18
11.25,39,0.0,27,12,69.23,30.77
11.26,40,0.0,32,8,80.0,20.0
11.28,799,0.03,675,124,84.48,15.52
11.29,210,0.01,172,38,81.9,18.1
11.3,589,0.02,474,115,80.48,19.52
11.31,74,0.0,57,17,77.03,22.97
11.32,14,0.0,12,2,85.71,14.29
11.33,17,0.0,12,5,70.59,29.41
11.34,663,0.02,527,136,79.49,20.51
11.35,65,0.0,53,12,81.54,18.46
11.36,179,0.01,139,40,77.65,22.35
11.37,146,0.01,128,18,87.67,12.33
11.38,898,0.03,790,108,87.97,12.03
11.4,155,0.01,132,23,85.16,14.84
11.41,32,0.0,24,8,75.0,25.0
11.42,36,0.0,29,7,80.56,19.44
11.43,89,0.0,78,11,87.64,12.36
11.44,995,0.04,812,183,81.61,18.39
11.45,607,0.02,541,66,89.13,10.87
11.46,602,0.02,541,61,89.87,10.13
11.47,725,0.03,588,137,81.1,18.9
11.48,477,0.02,385,92,80.71,19.29
11.5,1058,0.04,883,175,83.46,16.54
11.51,17,0.0,15,2,88.24,11.76
11.52,251,0.01,205,46,81.67,18.33
11.53,60,0.0,57,3,95.0,5.0
11.54,310,0.01,254,56,81.94,18.06
11.55,301,0.01,201,100,66.78,33.22
11.56,100,0.0,70,30,70.0,30.0
11.57,46,0.0,36,10,78.26,21.74
11.58,276,0.01,241,35,87.32,12.68
11.59,563,0.02,443,120,78.69,21.31
11.61,40,0.0,33,7,82.5,17.5
11.62,20,0.0,17,3,85.0,15.0
11.63,25,0.0,22,3,88.0,12.0
11.64,247,0.01,227,20,91.9,8.1
11.65,1104,0.04,812,292,73.55,26.45
11.66,100,0.0,89,11,89.0,11.0
11.67,409,0.01,358,51,87.53,12.47
11.68,413,0.01,373,40,90.31,9.69
11.69,179,0.01,160,19,89.39,10.61
11.7,613,0.02,491,122,80.1,19.9
11.72,166,0.01,124,42,74.7,25.3
11.73,271,0.01,243,28,89.67,10.33
11.74,246,0.01,212,34,86.18,13.82
11.75,30,0.0,25,5,83.33,16.67
11.76,943,0.03,805,138,85.37,14.63
11.77,206,0.01,173,33,83.98,16.02
11.78,768,0.03,635,133,82.68,17.32
11.79,109,0.0,77,32,70.64,29.36
11.8,601,0.02,435,166,72.38,27.62
11.81,45,0.0,38,7,84.44,15.56
11.83,1027,0.04,838,189,81.6,18.4
11.84,779,0.03,664,115,85.24,14.76
11.85,843,0.03,737,106,87.43,12.57
11.86,568,0.02,459,109,80.81,19.19
11.87,183,0.01,158,25,86.34,13.66
11.88,232,0.01,213,19,91.81,8.19
11.89,107,0.0,77,30,71.96,28.04
11.9,351,0.01,299,52,85.19,14.81
11.91,175,0.01,145,30,82.86,17.14
11.92,67,0.0,42,25,62.69,37.31
11.94,181,0.01,161,20,88.95,11.05
11.95,74,0.0,65,9,87.84,12.16
11.96,97,0.0,81,16,83.51,16.49
11.97,635,0.02,482,153,75.91,24.09
11.98,94,0.0,79,15,84.04,15.96
11.99,152,0.01,115,37,75.66,24.34
12.0,1019,0.04,896,123,87.93,12.07
12.01,472,0.02,389,83,82.42,17.58
12.02,79,0.0,61,18,77.22,22.78
12.03,149,0.01,108,41,72.48,27.52
12.04,47832,1.74,31883,15949,66.66,33.34
12.06,515,0.02,444,71,86.21,13.79
12.07,42,0.0,34,8,80.95,19.05
12.08,228,0.01,188,40,82.46,17.54
12.09,44,0.0,32,12,72.73,27.27
12.1,230,0.01,200,30,86.96,13.04
12.11,1011,0.04,774,237,76.56,23.44
12.12,302,0.01,232,70,76.82,23.18
12.13,125,0.0,107,18,85.6,14.4
12.14,117,0.0,98,19,83.76,16.24
12.16,1763,0.06,1429,334,81.06,18.94
12.17,629,0.02,512,117,81.4,18.6
12.18,1664,0.06,1378,286,82.81,17.19
12.19,403,0.01,353,50,87.59,12.41
12.2,336,0.01,297,39,88.39,11.61
12.21,406,0.01,346,60,85.22,14.78
12.22,256,0.01,217,39,84.77,15.23
12.23,225,0.01,180,45,80.0,20.0
12.24,29,0.0,24,5,82.76,17.24
12.25,58,0.0,45,13,77.59,22.41
12.27,331,0.01,290,41,87.61,12.39
12.28,128,0.0,100,28,78.12,21.88
12.29,50,0.0,43,7,86.0,14.0
12.3,20,0.0,19,1,95.0,5.0
12.31,97,0.0,76,21,78.35,21.65
12.32,20,0.0,14,6,70.0,30.0
12.33,965,0.04,811,154,84.04,15.96
12.34,87,0.0,70,17,80.46,19.54
12.35,401,0.01,334,67,83.29,16.71
12.36,191,0.01,154,37,80.63,19.37
12.38,363,0.01,321,42,88.43,11.57
12.39,342,0.01,277,65,80.99,19.01
12.4,173,0.01,154,19,89.02,10.98
12.41,610,0.02,456,154,74.75,25.25
12.42,40,0.0,32,8,80.0,20.0
12.43,612,0.02,512,100,83.66,16.34
12.44,62,0.0,51,11,82.26,17.74
12.45,53,0.0,38,15,71.7,28.3
12.46,133,0.0,103,30,77.44,22.56
12.47,355,0.01,304,51,85.63,14.37
12.49,1051,0.04,857,194,81.54,18.46
12.5,104,0.0,92,12,88.46,11.54
12.51,1549,0.06,1312,237,84.7,15.3
12.52,549,0.02,489,60,89.07,10.93
12.53,380,0.01,322,58,84.74,15.26
12.54,323,0.01,269,54,83.28,16.72
12.55,57,0.0,50,7,87.72,12.28
12.56,610,0.02,570,40,93.44,6.56
12.57,372,0.01,292,80,78.49,21.51
12.58,50,0.0,43,7,86.0,14.0
12.6,7557,0.27,6217,1340,82.27,17.73
12.61,63,0.0,57,6,90.48,9.52
12.62,196,0.01,138,58,70.41,29.59
12.63,79,0.0,63,16,79.75,20.25
12.64,95,0.0,74,21,77.89,22.11
12.65,137,0.0,112,25,81.75,18.25
12.66,239,0.01,202,37,84.52,15.48
12.67,1203,0.04,808,395,67.17,32.83
12.68,252,0.01,200,52,79.37,20.63
12.69,982,0.04,812,170,82.69,17.31
12.71,118,0.0,99,19,83.9,16.1
12.72,420,0.02,331,89,78.81,21.19
12.73,309,0.01,246,63,79.61,20.39
12.74,263,0.01,229,34,87.07,12.93
12.75,322,0.01,251,71,77.95,22.05
12.76,40,0.0,35,5,87.5,12.5
12.77,721,0.03,656,65,90.98,9.02
12.78,55,0.0,41,14,74.55,25.45
12.79,82,0.0,62,20,75.61,24.39
12.8,192,0.01,156,36,81.25,18.75
12.82,698,0.03,592,106,84.81,15.19
12.83,2037,0.07,1741,296,85.47,14.53
12.84,206,0.01,173,33,83.98,16.02
12.85,426,0.02,345,81,80.99,19.01
12.86,327,0.01,284,43,86.85,13.15
12.87,501,0.02,371,130,74.05,25.95
12.88,171,0.01,134,37,78.36,21.64
12.89,50,0.0,42,8,84.0,16.0
12.9,79,0.0,68,11,86.08,13.92
12.91,1136,0.04,1028,108,90.49,9.51
12.93,1552,0.06,1227,325,79.06,20.94
12.94,106,0.0,83,23,78.3,21.7
12.95,430,0.02,357,73,83.02,16.98
12.96,181,0.01,139,42,76.8,23.2
12.97,330,0.01,245,85,74.24,25.76
12.98,78,0.0,64,14,82.05,17.95
12.99,61,0.0,49,12,80.33,19.67
13.0,157,0.01,140,17,89.17,10.83
13.01,638,0.02,475,163,74.45,25.55
13.02,184,0.01,146,38,79.35,20.65
13.04,174,0.01,133,41,76.44,23.56
13.05,475,0.02,371,104,78.11,21.89
13.06,323,0.01,259,64,80.19,19.81
13.07,390,0.01,356,34,91.28,8.72
13.08,914,0.03,733,181,80.2,19.8
13.09,150,0.01,125,25,83.33,16.67
13.1,30,0.0,20,10,66.67,33.33
13.11,243,0.01,205,38,84.36,15.64
13.12,1589,0.06,1389,200,87.41,12.59
13.13,109,0.0,97,12,88.99,11.01
13.14,50619,1.84,36473,14146,72.05,27.95
13.16,76,0.0,69,7,90.79,9.21
13.17,479,0.02,412,67,86.01,13.99
13.18,5818,0.21,4638,1180,79.72,20.28
13.19,137,0.0,107,30,78.1,21.9
13.2,477,0.02,400,77,83.86,16.14
13.21,19,0.0,16,3,84.21,15.79
13.22,1257,0.05,1049,208,83.45,16.55
13.23,134,0.0,111,23,82.84,17.16
13.24,66,0.0,54,12,81.82,18.18
13.26,76,0.0,52,24,68.42,31.58
13.27,1034,0.04,951,83,91.97,8.03
13.28,408,0.01,374,34,91.67,8.33
13.29,181,0.01,150,31,82.87,17.13
13.3,48,0.0,39,9,81.25,18.75
13.31,52,0.0,40,12,76.92,23.08
13.32,172,0.01,133,39,77.33,22.67
13.33,649,0.02,483,166,74.42,25.58
13.34,112,0.0,89,23,79.46,20.54
13.35,273,0.01,245,28,89.74,10.26
13.37,532,0.02,457,75,85.9,14.1
13.38,167,0.01,131,36,78.44,21.56
13.39,45,0.0,36,9,80.0,20.0
13.4,253,0.01,202,51,79.84,20.16
13.41,53,0.0,40,13,75.47,24.53
13.42,214,0.01,187,27,87.38,12.62
13.43,1145,0.04,975,170,85.15,14.85
13.44,204,0.01,171,33,83.82,16.18
13.45,85,0.0,69,16,81.18,18.82
13.46,297,0.01,253,44,85.19,14.81
13.48,953,0.03,815,138,85.52,14.48
13.49,189,0.01,152,37,80.42,19.58
13.5,147,0.01,107,40,72.79,27.21
13.51,383,0.01,283,100,73.89,26.11
13.52,315,0.01,283,32,89.84,10.16
13.53,2859,0.1,2401,458,83.98,16.02
13.54,27,0.0,22,5,81.48,18.52
13.55,494,0.02,408,86,82.59,17.41
13.56,228,0.01,182,46,79.82,20.18
13.57,493,0.02,420,73,85.19,14.81
13.59,183,0.01,142,41,77.6,22.4
13.6,309,0.01,266,43,86.08,13.92
13.61,250,0.01,229,21,91.6,8.4
13.62,128,0.0,97,31,75.78,24.22
13.63,609,0.02,435,174,71.43,28.57
13.64,220,0.01,194,26,88.18,11.82
13.65,129,0.0,97,32,75.19,24.81
13.66,143,0.01,109,34,76.22,23.78
13.67,46,0.0,36,10,78.26,21.74
13.68,778,0.03,608,170,78.15,21.85
13.7,1750,0.06,1367,383,78.11,21.89
13.71,64,0.0,55,9,85.94,14.06
13.72,190,0.01,165,25,86.84,13.16
13.73,717,0.03,601,116,83.82,16.18
13.74,1827,0.07,1501,326,82.16,17.84
13.75,289,0.01,235,54,81.31,18.69
