revenue,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
6.72,50,0.0,0,50,0.0,100.0
6.73,303,0.01,0,303,0.0,100.0
6.74,88,0.0,0,88,0.0,100.0
6.75,47,0.0,0,47,0.0,100.0
6.76,4,0.0,0,4,0.0,100.0
6.77,149,0.01,0,149,0.0,100.0
6.78,98,0.0,0,98,0.0,100.0
6.79,152,0.01,0,152,0.0,100.0
6.8,73,0.0,0,73,0.0,100.0
6.81,86,0.0,0,86,0.0,100.0
6.82,150,0.01,0,150,0.0,100.0
6.83,85,0.0,0,85,0.0,100.0
6.84,182,0.01,0,182,0.0,100.0
6.85,35,0.0,0,35,0.0,100.0
6.86,195,0.01,0,195,0.0,100.0
6.87,2,0.0,0,2,0.0,100.0
6.88,661,0.02,0,661,0.0,100.0
6.89,316,0.01,0,316,0.0,100.0
6.9,375,0.01,0,375,0.0,100.0
6.91,95,0.0,0,95,0.0,100.0
6.92,232,0.01,0,232,0.0,100.0
6.93,31,0.0,0,31,0.0,100.0
6.94,46,0.0,0,46,0.0,100.0
6.95,62,0.0,0,62,0.0,100.0
6.96,76,0.0,0,76,0.0,100.0
6.97,99,0.0,0,99,0.0,100.0
6.98,34,0.0,0,34,0.0,100.0
6.99,107,0.0,0,107,0.0,100.0
7.0,133,0.0,0,133,0.0,100.0
7.01,59,0.0,0,59,0.0,100.0
7.02,368,0.01,0,368,0.0,100.0
7.03,35,0.0,0,35,0.0,100.0
7.04,133,0.0,0,133,0.0,100.0
7.05,191,0.01,0,191,0.0,100.0
7.06,51,0.0,0,51,0.0,100.0
7.07,683,0.02,0,683,0.0,100.0
7.08,86,0.0,0,86,0.0,100.0
7.1,7565,0.27,0,7565,0.0,100.0
7.11,210,0.01,0,210,0.0,100.0
7.12,387,0.01,0,387,0.0,100.0
7.13,40,0.0,0,40,0.0,100.0
7.14,71,0.0,0,71,0.0,100.0
7.15,48,0.0,0,48,0.0,100.0
7.16,598,0.02,0,598,0.0,100.0
7.17,29,0.0,0,29,0.0,100.0
7.18,66,0.0,0,66,0.0,100.0
7.19,35,0.0,0,35,0.0,100.0
7.2,53,0.0,0,53,0.0,100.0
7.21,212,0.01,0,212,0.0,100.0
7.22,59,0.0,0,59,0.0,100.0
7.23,68,0.0,0,68,0.0,100.0
7.24,58,0.0,0,58,0.0,100.0
7.25,86,0.0,0,86,0.0,100.0
7.26,472,0.02,0,472,0.0,100.0
7.27,90,0.0,0,90,0.0,100.0
7.28,181,0.01,0,181,0.0,100.0
7.29,109,0.0,0,109,0.0,100.0
7.3,269,0.01,0,269,0.0,100.0
7.32,192,0.01,0,192,0.0,100.0
7.33,74,0.0,0,74,0.0,100.0
7.34,173,0.01,0,173,0.0,100.0
7.35,53,0.0,0,53,0.0,100.0
7.36,24,0.0,0,24,0.0,100.0
7.37,44,0.0,0,44,0.0,100.0
7.38,153,0.01,0,153,0.0,100.0
7.39,28,0.0,0,28,0.0,100.0
7.4,106,0.0,0,106,0.0,100.0
7.41,174,0.01,0,174,0.0,100.0
7.42,17,0.0,0,17,0.0,100.0
7.43,503,0.02,0,503,0.0,100.0
7.44,376,0.01,0,376,0.0,100.0
7.45,59,0.0,0,59,0.0,100.0
7.46,60,0.0,0,60,0.0,100.0
7.47,69,0.0,0,69,0.0,100.0
7.48,122,0.0,0,122,0.0,100.0
7.49,45,0.0,0,45,0.0,100.0
7.5,144,0.01,0,144,0.0,100.0
7.51,140,0.01,0,140,0.0,100.0
7.52,289,0.01,0,289,0.0,100.0
7.53,3,0.0,0,3,0.0,100.0
7.54,95,0.0,0,95,0.0,100.0
7.55,29,0.0,0,29,0.0,100.0
7.56,38,0.0,0,38,0.0,100.0
7.57,109,0.0,0,109,0.0,100.0
7.58,215,0.01,0,215,0.0,100.0
7.59,68,0.0,0,68,0.0,100.0
7.6,1072,0.04,0,1072,0.0,100.0
7.61,132,0.0,0,132,0.0,100.0
7.62,363,0.01,0,363,0.0,100.0
7.63,367,0.01,0,367,0.0,100.0
7.64,63,0.0,0,63,0.0,100.0
7.65,26313,0.95,0,26313,0.0,100.0
7.66,36,0.0,0,36,0.0,100.0
7.67,60,0.0,0,60,0.0,100.0
7.68,102,0.0,0,102,0.0,100.0
7.69,131,0.0,0,131,0.0,100.0
7.7,171,0.01,0,171,0.0,100.0
7.71,139,0.01,0,139,0.0,100.0
7.72,311,0.01,0,311,0.0,100.0
7.73,104,0.0,0,104,0.0,100.0
7.74,29,0.0,0,29,0.0,100.0
7.76,66,0.0,0,66,0.0,100.0
7.77,35,0.0,0,35,0.0,100.0
7.78,123,0.0,0,123,0.0,100.0
7.79,180,0.01,0,180,0.0,100.0
7.8,85,0.0,0,85,0.0,100.0
7.81,50,0.0,0,50,0.0,100.0
7.82,88,0.0,0,88,0.0,100.0
7.83,309,0.01,0,309,0.0,100.0
7.84,155,0.01,0,155,0.0,100.0
7.85,66,0.0,0,66,0.0,100.0
7.86,13,0.0,0,13,0.0,100.0
7.87,100,0.0,0,100,0.0,100.0
7.88,212,0.01,0,212,0.0,100.0
7.89,206,0.01,0,206,0.0,100.0
7.9,235,0.01,0,235,0.0,100.0
7.91,209,0.01,0,209,0.0,100.0
7.92,282,0.01,0,282,0.0,100.0
7.93,100,0.0,0,100,0.0,100.0
7.94,63,0.0,0,63,0.0,100.0
7.95,613,0.02,0,613,0.0,100.0
7.96,28,0.0,0,28,0.0,100.0
7.98,150,0.01,0,150,0.0,100.0
7.99,129,0.0,0,129,0.0,100.0
8.0,58,0.0,0,58,0.0,100.0
8.01,86,0.0,0,86,0.0,100.0
8.02,60,0.0,0,60,0.0,100.0
8.03,137,0.0,0,137,0.0,100.0
8.04,460,0.02,0,460,0.0,100.0
8.05,52,0.0,0,52,0.0,100.0
8.06,85,0.0,0,85,0.0,100.0
8.07,67,0.0,0,67,0.0,100.0
8.08,33,0.0,0,33,0.0,100.0
8.09,348,0.01,0,348,0.0,100.0
8.1,1705,0.06,0,1705,0.0,100.0
8.11,392,0.01,0,392,0.0,100.0
8.12,243,0.01,0,243,0.0,100.0
8.13,262,0.01,0,262,0.0,100.0
8.14,144,0.01,0,144,0.0,100.0
8.15,31,0.0,0,31,0.0,100.0
8.16,26,0.0,0,26,0.0,100.0
8.17,31,0.0,0,31,0.0,100.0
8.18,23,0.0,0,23,0.0,100.0
8.19,3,0.0,0,3,0.0,100.0
8.2,9397,0.34,0,9397,0.0,100.0
8.21,100,0.0,0,100,0.0,100.0
8.22,62,0.0,0,62,0.0,100.0
8.23,53,0.0,0,53,0.0,100.0
8.24,829,0.03,0,829,0.0,100.0
8.25,262,0.01,0,262,0.0,100.0
8.26,21,0.0,0,21,0.0,100.0
8.27,219,0.01,0,219,0.0,100.0
8.28,110,0.0,0,110,0.0,100.0
8.29,51,0.0,0,51,0.0,100.0
8.3,325,0.01,0,325,0.0,100.0
8.31,4,0.0,0,4,0.0,100.0
8.32,88,0.0,0,88,0.0,100.0
8.33,221,0.01,0,221,0.0,100.0
8.34,213,0.01,0,213,0.0,100.0
8.35,197,0.01,0,197,0.0,100.0
8.36,133,0.0,0,133,0.0,100.0
8.37,91,0.0,0,91,0.0,100.0
8.38,36,0.0,0,36,0.0,100.0
8.39,95,0.0,0,95,0.0,100.0
8.4,51,0.0,0,51,0.0,100.0
8.42,311,0.01,0,311,0.0,100.0
8.43,37,0.0,0,37,0.0,100.0
8.44,52,0.0,0,52,0.0,100.0
8.45,71,0.0,0,71,0.0,100.0
8.46,112,0.0,0,112,0.0,100.0
8.47,26,0.0,0,26,0.0,100.0
8.48,76,0.0,0,76,0.0,100.0
8.49,674,0.02,0,674,0.0,100.0
8.5,68,0.0,0,68,0.0,100.0
8.51,60,0.0,0,60,0.0,100.0
8.52,18,0.0,0,18,0.0,100.0
8.53,685,0.02,0,685,0.0,100.0
8.54,284,0.01,0,284,0.0,100.0
8.55,58,0.0,0,58,0.0,100.0
8.56,61,0.0,0,61,0.0,100.0
8.57,158,0.01,0,158,0.0,100.0
8.58,75,0.0,0,75,0.0,100.0
8.59,113,0.0,0,113,0.0,100.0
8.6,485,0.02,0,485,0.0,100.0
8.61,39,0.0,0,39,0.0,100.0
8.62,118,0.0,0,118,0.0,100.0
8.63,60,0.0,0,60,0.0,100.0
8.64,66,0.0,0,66,0.0,100.0
8.65,318,0.01,0,318,0.0,100.0
8.66,41,0.0,0,41,0.0,100.0
8.67,55,0.0,0,55,0.0,100.0
8.68,39,0.0,0,39,0.0,100.0
8.69,47,0.0,0,47,0.0,100.0
8.7,3030,0.11,0,3030,0.0,100.0
8.71,40,0.0,0,40,0.0,100.0
8.72,345,0.01,0,345,0.0,100.0
8.73,49,0.0,0,49,0.0,100.0
8.74,57,0.0,0,57,0.0,100.0
8.75,18021,0.65,0,18021,0.0,100.0
8.76,128,0.0,0,128,0.0,100.0
8.77,90,0.0,0,90,0.0,100.0
8.78,65,0.0,0,65,0.0,100.0
8.79,127,0.0,0,127,0.0,100.0
8.8,200,0.01,0,200,0.0,100.0
8.81,28,0.0,0,28,0.0,100.0
8.82,69,0.0,0,69,0.0,100.0
8.83,89,0.0,0,89,0.0,100.0
8.84,90,0.0,0,90,0.0,100.0
8.85,1,0.0,0,1,0.0,100.0
8.86,45,0.0,0,45,0.0,100.0
8.87,714,0.03,0,714,0.0,100.0
8.88,316,0.01,0,316,0.0,100.0
8.89,53,0.0,0,53,0.0,100.0
8.9,112,0.0,0,112,0.0,100.0
8.91,65,0.0,0,65,0.0,100.0
8.92,45,0.0,0,45,0.0,100.0
8.93,25,0.0,0,25,0.0,100.0
8.94,91,0.0,0,91,0.0,100.0
8.95,89,0.0,0,89,0.0,100.0
8.96,28,0.0,0,28,0.0,100.0
8.97,21,0.0,0,21,0.0,100.0
8.98,166,0.01,0,166,0.0,100.0
8.99,46,0.0,0,46,0.0,100.0
9.0,73,0.0,0,73,0.0,100.0
9.01,178,0.01,0,178,0.0,100.0
9.02,30,0.0,0,30,0.0,100.0
9.03,44,0.0,0,44,0.0,100.0
9.04,146,0.01,0,146,0.0,100.0
9.05,126,0.0,0,126,0.0,100.0
9.06,135,0.0,0,135,0.0,100.0
9.08,237,0.01,0,237,0.0,100.0
9.09,385,0.01,0,385,0.0,100.0
9.1,35,0.0,0,35,0.0,100.0
9.11,2308,0.08,0,2308,0.0,100.0
9.12,47,0.0,0,47,0.0,100.0
9.13,426,0.02,0,426,0.0,100.0
9.14,310,0.01,0,310,0.0,100.0
9.15,276,0.01,0,276,0.0,100.0
9.16,86,0.0,0,86,0.0,100.0
9.17,17,0.0,0,17,0.0,100.0
9.18,29,0.0,0,29,0.0,100.0
9.19,22,0.0,0,22,0.0,100.0
9.2,48,0.0,0,48,0.0,100.0
9.21,34,0.0,0,34,0.0,100.0
9.22,53,0.0,0,53,0.0,100.0
9.23,32,0.0,0,32,0.0,100.0
9.24,85,0.0,0,85,0.0,100.0
9.25,89,0.0,0,89,0.0,100.0
9.26,110,0.0,0,110,0.0,100.0
9.27,13,0.0,0,13,0.0,100.0
9.28,105,0.0,0,105,0.0,100.0
9.29,1685,0.06,0,1685,0.0,100.0
9.3,52,0.0,0,52,0.0,100.0
9.31,102,0.0,0,102,0.0,100.0
9.32,29,0.0,0,29,0.0,100.0
9.33,116,0.0,0,116,0.0,100.0
9.34,6,0.0,0,6,0.0,100.0
9.35,1375,0.05,0,1375,0.0,100.0
9.36,1326,0.05,0,1326,0.0,100.0
9.37,230,0.01,0,230,0.0,100.0
9.38,117,0.0,0,117,0.0,100.0
9.39,102,0.0,0,102,0.0,100.0
9.4,114,0.0,0,114,0.0,100.0
9.41,130,0.0,0,130,0.0,100.0
9.42,94,0.0,0,94,0.0,100.0
9.43,34,0.0,0,34,0.0,100.0
9.44,88,0.0,0,88,0.0,100.0
9.45,52,0.0,0,52,0.0,100.0
9.46,57,0.0,0,57,0.0,100.0
9.47,12,0.0,0,12,0.0,100.0
9.48,140,0.01,0,140,0.0,100.0
9.49,58,0.0,0,58,0.0,100.0
9.5,95,0.0,0,95,0.0,100.0
9.51,7,0.0,0,7,0.0,100.0
9.52,32,0.0,0,32,0.0,100.0
9.53,67,0.0,0,67,0.0,100.0
9.54,263,0.01,0,263,0.0,100.0
9.55,58,0.0,0,58,0.0,100.0
9.56,82,0.0,0,82,0.0,100.0
9.57,53,0.0,0,53,0.0,100.0
9.58,63,0.0,0,63,0.0,100.0
9.59,26,0.0,0,26,0.0,100.0
9.6,81,0.0,0,81,0.0,100.0
9.61,184,0.01,0,184,0.0,100.0
9.62,393,0.01,0,393,0.0,100.0
9.63,5,0.0,0,5,0.0,100.0
9.64,102,0.0,0,102,0.0,100.0
9.65,46,0.0,0,46,0.0,100.0
9.66,152,0.01,0,152,0.0,100.0
9.67,317,0.01,0,317,0.0,100.0
9.68,94,0.0,0,94,0.0,100.0
9.69,21,0.0,0,21,0.0,100.0
9.7,101,0.0,0,101,0.0,100.0
9.71,55,0.0,0,55,0.0,100.0
9.72,45,0.0,0,45,0.0,100.0
9.74,124,0.0,0,124,0.0,100.0
9.75,359,0.01,0,359,0.0,100.0
9.76,86,0.0,0,86,0.0,100.0
9.77,65,0.0,0,65,0.0,100.0
9.78,46,0.0,0,46,0.0,100.0
9.79,32,0.0,0,32,0.0,100.0
9.8,2487,0.09,0,2487,0.0,100.0
9.81,10,0.0,0,10,0.0,100.0
9.82,120,0.0,0,120,0.0,100.0
9.83,40,0.0,0,40,0.0,100.0
9.84,31,0.0,0,31,0.0,100.0
9.85,17482,0.63,0,17482,0.0,100.0
9.86,397,0.01,0,397,0.0,100.0
9.87,274,0.01,0,274,0.0,100.0
9.88,94,0.0,0,94,0.0,100.0
9.89,281,0.01,0,281,0.0,100.0
9.9,117,0.0,0,117,0.0,100.0
9.91,15,0.0,0,15,0.0,100.0
9.92,269,0.01,0,269,0.0,100.0
9.93,34,0.0,0,34,0.0,100.0
9.94,53,0.0,0,53,0.0,100.0
9.96,85,0.0,0,85,0.0,100.0
9.97,68,0.0,0,68,0.0,100.0
9.98,33,0.0,0,33,0.0,100.0
9.99,22,0.0,0,22,0.0,100.0
10.0,48,0.0,0,48,0.0,100.0
10.01,24,0.0,0,24,0.0,100.0
10.02,64,0.0,0,64,0.0,100.0
10.03,152,0.01,0,152,0.0,100.0
10.04,67,0.0,0,67,0.0,100.0
10.05,28,0.0,0,28,0.0,100.0
10.06,2,0.0,0,2,0.0,100.0
10.07,50,0.0,0,50,0.0,100.0
10.08,1098,0.04,0,1098,0.0,100.0
10.09,17,0.0,0,17,0.0,100.0
10.1,70,0.0,0,70,0.0,100.0
10.11,107,0.0,0,107,0.0,100.0
10.12,797,0.03,0,797,0.0,100.0
10.13,414,0.02,0,414,0.0,100.0
10.14,471,0.02,0,471,0.0,100.0
10.15,33,0.0,0,33,0.0,100.0
10.16,205,0.01,0,205,0.0,100.0
10.17,3,0.0,0,3,0.0,100.0
10.18,160,0.01,0,160,0.0,100.0
10.19,66,0.0,0,66,0.0,100.0
10.2,41,0.0,0,41,0.0,100.0
10.21,45,0.0,0,45,0.0,100.0
10.22,22,0.0,0,22,0.0,100.0
10.23,26,0.0,0,26,0.0,100.0
10.24,85,0.0,0,85,0.0,100.0
10.25,30,0.0,0,30,0.0,100.0
10.26,24,0.0,0,24,0.0,100.0
10.27,23,0.0,0,23,0.0,100.0
10.28,14,0.0,0,14,0.0,100.0
10.29,9,0.0,0,9,0.0,100.0
10.3,92,0.0,0,92,0.0,100.0
10.31,9,0.0,0,9,0.0,100.0
10.32,82,0.0,0,82,0.0,100.0
10.33,38,0.0,0,38,0.0,100.0
10.34,506,0.02,0,506,0.0,100.0
10.35,90,0.0,0,90,0.0,100.0
10.36,39,0.0,0,39,0.0,100.0
10.37,137,0.0,0,137,0.0,100.0
10.38,55,0.0,0,55,0.0,100.0
10.39,2061,0.07,0,2061,0.0,100.0
10.4,89,0.0,0,89,0.0,100.0
10.41,170,0.01,0,170,0.0,100.0
10.42,287,0.01,0,287,0.0,100.0
10.43,30,0.0,0,30,0.0,100.0
10.44,100,0.0,0,100,0.0,100.0
10.45,60,0.0,0,60,0.0,100.0
10.46,310,0.01,0,310,0.0,100.0
10.47,19,0.0,0,19,0.0,100.0
10.48,68,0.0,0,68,0.0,100.0
10.49,37,0.0,0,37,0.0,100.0
10.5,10,0.0,0,10,0.0,100.0
10.51,43,0.0,0,43,0.0,100.0
10.52,35,0.0,0,35,0.0,100.0
10.53,42,0.0,0,42,0.0,100.0
10.54,45,0.0,0,45,0.0,100.0
10.55,15,0.0,0,15,0.0,100.0
10.56,121,0.0,0,121,0.0,100.0
10.57,7,0.0,0,7,0.0,100.0
10.58,175,0.01,0,175,0.0,100.0
10.59,21,0.0,0,21,0.0,100.0
10.6,45,0.0,0,45,0.0,100.0
10.62,26,0.0,0,26,0.0,100.0
10.63,5,0.0,0,5,0.0,100.0
10.64,231,0.01,0,231,0.0,100.0
10.65,49,0.0,0,49,0.0,100.0
10.66,101,0.0,0,101,0.0,100.0
10.67,24,0.0,0,24,0.0,100.0
10.68,777,0.03,0,777,0.0,100.0
10.69,6,0.0,0,6,0.0,100.0
10.7,72,0.0,0,72,0.0,100.0
10.71,32,0.0,0,32,0.0,100.0
10.72,20,0.0,0,20,0.0,100.0
10.73,54,0.0,0,54,0.0,100.0
10.74,204,0.01,0,204,0.0,100.0
10.75,210,0.01,0,210,0.0,100.0
10.76,102,0.0,0,102,0.0,100.0
10.77,4,0.0,0,4,0.0,100.0
10.78,94,0.0,0,94,0.0,100.0
10.79,43,0.0,0,43,0.0,100.0
10.8,1024,0.04,0,1024,0.0,100.0
10.81,23,0.0,0,23,0.0,100.0
10.82,28,0.0,0,28,0.0,100.0
10.83,5,0.0,0,5,0.0,100.0
10.84,43,0.0,0,43,0.0,100.0
10.85,99,0.0,0,99,0.0,100.0
10.86,54,0.0,0,54,0.0,100.0
10.87,87,0.0,0,87,0.0,100.0
10.88,35,0.0,0,35,0.0,100.0
10.89,90,0.0,0,90,0.0,100.0
10.9,3195,0.12,0,3195,0.0,100.0
10.91,35,0.0,0,35,0.0,100.0
10.92,260,0.01,0,260,0.0,100.0
10.93,92,0.0,0,92,0.0,100.0
10.94,25,0.0,0,25,0.0,100.0
10.95,26777,0.97,0,26777,0.0,100.0
10.96,34,0.0,0,34,0.0,100.0
10.97,363,0.01,0,363,0.0,100.0
10.98,90,0.0,0,90,0.0,100.0
10.99,58,0.0,0,58,0.0,100.0
11.0,74,0.0,0,74,0.0,100.0
11.01,21,0.0,0,21,0.0,100.0
11.02,20,0.0,0,20,0.0,100.0
11.04,70,0.0,0,70,0.0,100.0
11.06,52,0.0,0,52,0.0,100.0
11.07,23,0.0,0,23,0.0,100.0
11.08,92,0.0,0,92,0.0,100.0
11.09,157,0.01,0,157,0.0,100.0
11.1,16,0.0,0,16,0.0,100.0
11.11,5,0.0,0,5,0.0,100.0
11.12,13,0.0,0,13,0.0,100.0
11.13,46,0.0,0,46,0.0,100.0
11.14,337,0.01,0,337,0.0,100.0
11.15,31,0.0,0,31,0.0,100.0
11.16,87,0.0,0,87,0.0,100.0
11.17,14,0.0,0,14,0.0,100.0
11.18,209,0.01,0,209,0.0,100.0
11.19,42,0.0,0,42,0.0,100.0
11.2,50,0.0,0,50,0.0,100.0
11.21,12,0.0,0,12,0.0,100.0
11.22,21,0.0,0,21,0.0,100.0
11.23,119,0.0,0,119,0.0,100.0
11.24,24,0.0,0,24,0.0,100.0
11.25,18,0.0,0,18,0.0,100.0
11.26,32,0.0,0,32,0.0,100.0
11.28,138,0.01,0,138,0.0,100.0
11.29,34,0.0,0,34,0.0,100.0
11.3,114,0.0,0,114,0.0,100.0
11.31,17,0.0,0,17,0.0,100.0
11.32,3,0.0,0,3,0.0,100.0
11.33,4,0.0,0,4,0.0,100.0
11.34,183,0.01,0,183,0.0,100.0
11.35,11,0.0,0,11,0.0,100.0
11.36,37,0.0,0,37,0.0,100.0
11.37,17,0.0,0,17,0.0,100.0
11.38,171,0.01,0,171,0.0,100.0
11.4,397,0.01,0,397,0.0,100.0
11.41,7,0.0,0,7,0.0,100.0
11.42,10,0.0,0,10,0.0,100.0
11.43,10,0.0,0,10,0.0,100.0
11.44,172,0.01,0,172,0.0,100.0
11.45,60,0.0,0,60,0.0,100.0
11.46,94,0.0,0,94,0.0,100.0
11.47,117,0.0,0,117,0.0,100.0
11.48,74,0.0,0,74,0.0,100.0
11.49,3,0.0,0,3,0.0,100.0
11.5,173,0.01,0,173,0.0,100.0
11.51,1,0.0,0,1,0.0,100.0
11.52,55,0.0,0,55,0.0,100.0
11.53,3,0.0,0,3,0.0,100.0
11.54,49,0.0,0,49,0.0,100.0
11.55,125,0.0,0,125,0.0,100.0
11.56,750,0.03,0,750,0.0,100.0
11.57,8,0.0,0,8,0.0,100.0
11.58,77,0.0,0,77,0.0,100.0
11.59,108,0.0,0,108,0.0,100.0
11.6,21,0.0,0,21,0.0,100.0
11.61,10,0.0,0,10,0.0,100.0
11.62,6,0.0,0,6,0.0,100.0
11.63,3,0.0,0,3,0.0,100.0
11.64,37,0.0,0,37,0.0,100.0
11.65,233,0.01,0,233,0.0,100.0
11.66,18,0.0,0,18,0.0,100.0
11.67,51,0.0,0,51,0.0,100.0
11.68,101,0.0,0,101,0.0,100.0
11.69,15,0.0,0,15,0.0,100.0
11.7,202,0.01,0,202,0.0,100.0
11.72,55,0.0,0,55,0.0,100.0
11.73,30,0.0,0,30,0.0,100.0
11.74,42,0.0,0,42,0.0,100.0
11.75,12,0.0,0,12,0.0,100.0
11.76,184,0.01,0,184,0.0,100.0
11.77,23,0.0,0,23,0.0,100.0
11.78,120,0.0,0,120,0.0,100.0
11.79,32,0.0,0,32,0.0,100.0
11.8,184,0.01,0,184,0.0,100.0
11.81,6,0.0,0,6,0.0,100.0
11.82,131,0.0,0,131,0.0,100.0
11.83,167,0.01,0,167,0.0,100.0
11.84,135,0.0,0,135,0.0,100.0
11.85,181,0.01,0,181,0.0,100.0
11.86,117,0.0,0,117,0.0,100.0
11.87,23,0.0,0,23,0.0,100.0
11.88,53,0.0,0,53,0.0,100.0
11.89,26,0.0,0,26,0.0,100.0
11.9,79,0.0,0,79,0.0,100.0
11.91,31,0.0,0,31,0.0,100.0
11.92,28,0.0,0,28,0.0,100.0
11.94,32,0.0,0,32,0.0,100.0
11.95,7,0.0,0,7,0.0,100.0
11.96,35,0.0,0,35,0.0,100.0
11.97,135,0.0,0,135,0.0,100.0
11.98,15,0.0,0,15,0.0,100.0
11.99,33,0.0,0,33,0.0,100.0
12.0,1023,0.04,0,1023,0.0,100.0
12.01,70,0.0,0,70,0.0,100.0
12.02,114,0.0,0,114,0.0,100.0
12.03,37,0.0,0,37,0.0,100.0
12.04,13465,0.49,0,13465,0.0,100.0
12.05,2,0.0,0,2,0.0,100.0
12.06,136,0.0,0,136,0.0,100.0
12.07,8,0.0,0,8,0.0,100.0
12.08,45,0.0,0,45,0.0,100.0
12.09,12,0.0,0,12,0.0,100.0
12.1,151,0.01,0,151,0.0,100.0
12.11,201,0.01,0,201,0.0,100.0
12.12,248,0.01,0,248,0.0,100.0
12.13,14,0.0,0,14,0.0,100.0
12.14,135,0.0,0,135,0.0,100.0
12.15,18,0.0,0,18,0.0,100.0
12.16,262,0.01,0,262,0.0,100.0
12.17,103,0.0,0,103,0.0,100.0
12.18,359,0.01,0,359,0.0,100.0
12.19,41,0.0,0,41,0.0,100.0
12.2,53,0.0,0,53,0.0,100.0
12.21,65,0.0,0,65,0.0,100.0
12.22,57,0.0,0,57,0.0,100.0
12.23,40,0.0,0,40,0.0,100.0
12.24,24,0.0,0,24,0.0,100.0
12.25,13,0.0,0,13,0.0,100.0
12.26,3,0.0,0,3,0.0,100.0
12.27,38,0.0,0,38,0.0,100.0
12.28,31,0.0,0,31,0.0,100.0
12.29,5,0.0,0,5,0.0,100.0
12.3,14,0.0,0,14,0.0,100.0
12.31,19,0.0,0,19,0.0,100.0
12.32,47,0.0,0,47,0.0,100.0
12.33,135,0.0,0,135,0.0,100.0
12.34,29,0.0,0,29,0.0,100.0
12.35,54,0.0,0,54,0.0,100.0
12.36,308,0.01,0,308,0.0,100.0
12.38,49,0.0,0,49,0.0,100.0
12.39,53,0.0,0,53,0.0,100.0
12.4,74,0.0,0,74,0.0,100.0
12.41,144,0.01,0,144,0.0,100.0
12.42,22,0.0,0,22,0.0,100.0
12.43,80,0.0,0,80,0.0,100.0
12.44,56,0.0,0,56,0.0,100.0
12.45,53,0.0,0,53,0.0,100.0
12.46,47,0.0,0,47,0.0,100.0
12.47,47,0.0,0,47,0.0,100.0
12.48,61,0.0,0,61,0.0,100.0
12.49,148,0.01,0,148,0.0,100.0
12.5,31,0.0,0,31,0.0,100.0
12.51,229,0.01,0,229,0.0,100.0
12.52,100,0.0,0,100,0.0,100.0
12.53,54,0.0,0,54,0.0,100.0
12.54,61,0.0,0,61,0.0,100.0
12.55,7,0.0,0,7,0.0,100.0
12.56,49,0.0,0,49,0.0,100.0
12.57,70,0.0,0,70,0.0,100.0
12.58,18,0.0,0,18,0.0,100.0
12.6,1137,0.04,0,1137,0.0,100.0
12.61,4,0.0,0,4,0.0,100.0
12.62,46,0.0,0,46,0.0,100.0
12.63,21,0.0,0,21,0.0,100.0
12.64,22,0.0,0,22,0.0,100.0
12.65,18,0.0,0,18,0.0,100.0
12.66,481,0.02,0,481,0.0,100.0
12.67,329,0.01,0,329,0.0,100.0
12.68,54,0.0,0,54,0.0,100.0
12.69,164,0.01,0,164,0.0,100.0
12.7,32,0.0,0,32,0.0,100.0
12.71,13,0.0,0,13,0.0,100.0
12.72,153,0.01,0,153,0.0,100.0
12.73,61,0.0,0,61,0.0,100.0
12.74,43,0.0,0,43,0.0,100.0
12.75,64,0.0,0,64,0.0,100.0
12.76,23,0.0,0,23,0.0,100.0
12.77,56,0.0,0,56,0.0,100.0
12.78,48,0.0,0,48,0.0,100.0
12.79,16,0.0,0,16,0.0,100.0
12.8,87,0.0,0,87,0.0,100.0
12.81,74,0.0,0,74,0.0,100.0
12.82,103,0.0,0,103,0.0,100.0
12.83,254,0.01,0,254,0.0,100.0
12.84,83,0.0,0,83,0.0,100.0
12.85,70,0.0,0,70,0.0,100.0
12.86,37,0.0,0,37,0.0,100.0
12.87,122,0.0,0,122,0.0,100.0
12.88,85,0.0,0,85,0.0,100.0
12.89,6,0.0,0,6,0.0,100.0
12.9,76,0.0,0,76,0.0,100.0
12.91,97,0.0,0,97,0.0,100.0
12.92,19,0.0,0,19,0.0,100.0
12.93,298,0.01,0,298,0.0,100.0
12.94,28,0.0,0,28,0.0,100.0
12.95,67,0.0,0,67,0.0,100.0
12.96,62,0.0,0,62,0.0,100.0
12.97,69,0.0,0,69,0.0,100.0
12.98,21,0.0,0,21,0.0,100.0
12.99,12,0.0,0,12,0.0,100.0
13.0,219,0.01,0,219,0.0,100.0
13.01,134,0.0,0,134,0.0,100.0
13.02,48,0.0,0,48,0.0,100.0
13.04,79,0.0,0,79,0.0,100.0
13.05,998,0.04,0,998,0.0,100.0
13.06,79,0.0,0,79,0.0,100.0
13.07,29,0.0,0,29,0.0,100.0
13.08,187,0.01,0,187,0.0,100.0
13.09,23,0.0,0,23,0.0,100.0
13.1,4866,0.18,0,4866,0.0,100.0
13.11,64,0.0,0,64,0.0,100.0
13.12,193,0.01,0,193,0.0,100.0
13.13,12,0.0,0,12,0.0,100.0
13.14,11812,0.43,0,11812,0.0,100.0
13.15,4,0.0,0,4,0.0,100.0
13.16,83,0.0,0,83,0.0,100.0
13.17,61,0.0,0,61,0.0,100.0
13.18,1069,0.04,0,1069,0.0,100.0
13.19,26,0.0,0,26,0.0,100.0
13.2,151,0.01,0,151,0.0,100.0
13.21,3,0.0,0,3,0.0,100.0
