competitorPrice,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
28.04,293,0.01,215,78,73.38,26.62
28.05,6,0.0,6,0,100.0,0.0
28.07,119,0.0,98,21,82.35,17.65
28.08,5,0.0,4,1,80.0,20.0
28.09,5,0.0,4,1,80.0,20.0
28.11,91,0.0,72,19,79.12,20.88
28.12,148,0.01,127,21,85.81,14.19
28.13,25,0.0,24,1,96.0,4.0
28.14,9,0.0,8,1,88.89,11.11
28.15,118,0.0,94,24,79.66,20.34
28.16,157,0.01,124,33,78.98,21.02
28.17,7,0.0,6,1,85.71,14.29
28.19,2,0.0,2,0,100.0,0.0
28.2,7,0.0,6,1,85.71,14.29
28.21,234,0.01,207,27,88.46,11.54
28.23,53,0.0,49,4,92.45,7.55
28.24,55,0.0,51,4,92.73,7.27
28.25,83,0.0,59,24,71.08,28.92
28.26,220,0.01,174,46,79.09,20.91
28.27,21,0.0,18,3,85.71,14.29
28.28,2,0.0,2,0,100.0,0.0
28.29,8,0.0,6,2,75.0,25.0
28.3,43,0.0,38,5,88.37,11.63
28.31,44,0.0,41,3,93.18,6.82
28.33,16,0.0,13,3,81.25,18.75
28.34,29,0.0,28,1,96.55,3.45
28.35,75,0.0,58,17,77.33,22.67
28.36,32,0.0,25,7,78.12,21.88
28.37,623,0.02,546,77,87.64,12.36
28.38,123,0.0,102,21,82.93,17.07
28.39,34,0.0,24,10,70.59,29.41
28.4,50,0.0,43,7,86.0,14.0
28.41,33,0.0,19,14,57.58,42.42
28.42,99,0.0,65,34,65.66,34.34
28.44,2337,0.09,1445,892,61.83,38.17
28.45,131,0.0,82,49,62.6,37.4
28.46,16,0.0,13,3,81.25,18.75
28.47,147,0.01,82,65,55.78,44.22
28.48,825,0.03,743,82,90.06,9.94
28.49,717,0.03,646,71,90.1,9.9
28.5,14,0.0,13,1,92.86,7.14
28.51,74,0.0,62,12,83.78,16.22
28.52,6,0.0,4,2,66.67,33.33
28.53,176,0.01,146,30,82.95,17.05
28.55,112,0.0,84,28,75.0,25.0
28.56,35,0.0,29,6,82.86,17.14
28.57,15,0.0,11,4,73.33,26.67
28.58,473,0.02,390,83,82.45,17.55
28.59,770,0.03,556,214,72.21,27.79
28.6,126,0.0,116,10,92.06,7.94
28.62,2,0.0,2,0,100.0,0.0
28.63,63,0.0,35,28,55.56,44.44
28.64,2,0.0,1,1,50.0,50.0
28.66,9,0.0,8,1,88.89,11.11
28.67,4,0.0,4,0,100.0,0.0
28.69,113,0.0,87,26,76.99,23.01
28.7,79,0.0,73,6,92.41,7.59
28.71,5,0.0,3,2,60.0,40.0
28.72,9,0.0,9,0,100.0,0.0
28.73,7,0.0,7,0,100.0,0.0
28.74,63,0.0,47,16,74.6,25.4
28.77,1,0.0,0,1,0.0,100.0
28.78,3,0.0,2,1,66.67,33.33
28.79,417,0.02,302,115,72.42,27.58
28.8,174,0.01,148,26,85.06,14.94
28.81,460,0.02,386,74,83.91,16.09
28.82,4,0.0,4,0,100.0,0.0
28.83,16,0.0,12,4,75.0,25.0
28.84,127,0.0,110,17,86.61,13.39
28.85,77,0.0,70,7,90.91,9.09
28.86,29,0.0,23,6,79.31,20.69
28.88,3,0.0,1,2,33.33,66.67
28.89,10,0.0,7,3,70.0,30.0
28.9,4,0.0,3,1,75.0,25.0
28.91,159,0.01,122,37,76.73,23.27
28.92,522,0.02,381,141,72.99,27.01
28.93,34,0.0,29,5,85.29,14.71
28.94,60,0.0,45,15,75.0,25.0
28.95,228,0.01,216,12,94.74,5.26
28.96,91,0.0,86,5,94.51,5.49
28.99,254,0.01,220,34,86.61,13.39
29.0,473,0.02,418,55,88.37,11.63
29.01,3,0.0,3,0,100.0,0.0
29.02,52,0.0,46,6,88.46,11.54
29.03,1298,0.05,1196,102,92.14,7.86
29.04,18,0.0,15,3,83.33,16.67
29.06,7,0.0,7,0,100.0,0.0
29.07,2,0.0,2,0,100.0,0.0
29.08,233,0.01,168,65,72.1,27.9
29.1,23,0.0,22,1,95.65,4.35
29.11,12,0.0,12,0,100.0,0.0
29.12,31,0.0,21,10,67.74,32.26
29.13,173,0.01,146,27,84.39,15.61
29.14,132,0.0,94,38,71.21,28.79
29.15,178,0.01,132,46,74.16,25.84
29.16,3,0.0,3,0,100.0,0.0
29.19,142,0.01,121,21,85.21,14.79
29.21,92,0.0,60,32,65.22,34.78
29.22,15,0.0,15,0,100.0,0.0
29.23,170,0.01,128,42,75.29,24.71
29.24,259,0.01,173,86,66.8,33.2
29.25,389,0.01,285,104,73.26,26.74
29.26,32,0.0,25,7,78.12,21.88
29.28,311,0.01,268,43,86.17,13.83
29.29,463,0.02,296,167,63.93,36.07
29.3,10,0.0,9,1,90.0,10.0
29.32,758,0.03,513,245,67.68,32.32
29.33,51,0.0,47,4,92.16,7.84
29.34,1311,0.05,972,339,74.14,25.86
29.35,399,0.02,354,45,88.72,11.28
29.36,943,0.04,785,158,83.24,16.76
29.37,8,0.0,7,1,87.5,12.5
29.38,8,0.0,7,1,87.5,12.5
29.39,172,0.01,136,36,79.07,20.93
29.4,1,0.0,1,0,100.0,0.0
29.41,3,0.0,3,0,100.0,0.0
29.43,40,0.0,40,0,100.0,0.0
29.44,6,0.0,4,2,66.67,33.33
29.45,54,0.0,49,5,90.74,9.26
29.46,74,0.0,56,18,75.68,24.32
29.47,413,0.02,370,43,89.59,10.41
29.48,75,0.0,64,11,85.33,14.67
29.5,16,0.0,13,3,81.25,18.75
29.51,366,0.01,278,88,75.96,24.04
29.52,46,0.0,34,12,73.91,26.09
29.54,1460,0.05,980,480,67.12,32.88
29.56,17,0.0,14,3,82.35,17.65
29.57,490,0.02,344,146,70.2,29.8
29.58,1683,0.06,1288,395,76.53,23.47
29.59,2472,0.09,1955,517,79.09,20.91
29.6,3,0.0,3,0,100.0,0.0
29.62,265,0.01,175,90,66.04,33.96
29.63,408,0.02,294,114,72.06,27.94
29.65,215,0.01,169,46,78.6,21.4
29.66,518,0.02,458,60,88.42,11.58
29.68,459,0.02,375,84,81.7,18.3
29.69,558,0.02,470,88,84.23,15.77
29.7,6,0.0,5,1,83.33,16.67
29.72,212,0.01,124,88,58.49,41.51
29.73,71,0.0,66,5,92.96,7.04
29.74,8,0.0,7,1,87.5,12.5
29.76,2,0.0,2,0,100.0,0.0
29.77,11,0.0,8,3,72.73,27.27
29.78,155,0.01,146,9,94.19,5.81
29.79,53,0.0,46,7,86.79,13.21
29.8,227,0.01,158,69,69.6,30.4
29.81,78,0.0,54,24,69.23,30.77
29.83,13,0.0,8,5,61.54,38.46
29.85,4,0.0,4,0,100.0,0.0
29.87,38,0.0,30,8,78.95,21.05
29.88,87,0.0,74,13,85.06,14.94
29.89,2,0.0,2,0,100.0,0.0
29.9,52,0.0,45,7,86.54,13.46
29.91,388,0.01,350,38,90.21,9.79
29.92,42,0.0,31,11,73.81,26.19
29.93,42,0.0,31,11,73.81,26.19
29.94,26,0.0,20,6,76.92,23.08
29.95,12,0.0,9,3,75.0,25.0
29.96,709,0.03,524,185,73.91,26.09
29.98,291,0.01,229,62,78.69,21.31
29.99,1,0.0,1,0,100.0,0.0
30.01,155,0.01,132,23,85.16,14.84
30.02,52,0.0,46,6,88.46,11.54
30.03,27,0.0,21,6,77.78,22.22
30.04,109,0.0,105,4,96.33,3.67
30.06,27,0.0,20,7,74.07,25.93
30.07,1,0.0,1,0,100.0,0.0
30.09,3,0.0,2,1,66.67,33.33
30.11,2,0.0,2,0,100.0,0.0
30.12,1582,0.06,1164,418,73.58,26.42
30.13,371,0.01,254,117,68.46,31.54
30.14,10,0.0,6,4,60.0,40.0
30.16,2,0.0,2,0,100.0,0.0
30.18,263,0.01,179,84,68.06,31.94
30.2,1,0.0,1,0,100.0,0.0
30.21,52,0.0,41,11,78.85,21.15
30.23,386,0.01,278,108,72.02,27.98
30.24,419,0.02,345,74,82.34,17.66
30.25,116,0.0,107,9,92.24,7.76
30.26,57,0.0,56,1,98.25,1.75
30.27,2,0.0,2,0,100.0,0.0
30.29,188,0.01,130,58,69.15,30.85
30.31,53,0.0,27,26,50.94,49.06
30.32,14,0.0,14,0,100.0,0.0
30.33,9,0.0,7,2,77.78,22.22
30.34,1,0.0,0,1,0.0,100.0
30.35,220,0.01,201,19,91.36,8.64
30.36,315,0.01,262,53,83.17,16.83
30.37,37,0.0,25,12,67.57,32.43
30.38,2,0.0,2,0,100.0,0.0
30.39,10,0.0,9,1,90.0,10.0
30.4,649,0.02,457,192,70.42,29.58
30.41,31,0.0,23,8,74.19,25.81
30.43,169,0.01,117,52,69.23,30.77
30.45,51,0.0,42,9,82.35,17.65
30.46,73,0.0,59,14,80.82,19.18
30.47,74,0.0,58,16,78.38,21.62
30.48,127,0.0,118,9,92.91,7.09
30.49,32,0.0,27,5,84.38,15.62
30.5,2,0.0,1,1,50.0,50.0
30.51,6,0.0,6,0,100.0,0.0
30.53,11,0.0,7,4,63.64,36.36
30.55,27,0.0,26,1,96.3,3.7
30.56,242,0.01,172,70,71.07,28.93
30.57,38,0.0,28,10,73.68,26.32
30.58,2,0.0,2,0,100.0,0.0
30.6,35,0.0,32,3,91.43,8.57
30.61,1,0.0,1,0,100.0,0.0
30.62,12,0.0,11,1,91.67,8.33
30.64,13,0.0,10,3,76.92,23.08
30.65,31,0.0,28,3,90.32,9.68
30.67,211,0.01,149,62,70.62,29.38
30.68,1253,0.05,932,321,74.38,25.62
30.69,1809,0.07,1565,244,86.51,13.49
30.7,10,0.0,7,3,70.0,30.0
30.71,169,0.01,135,34,79.88,20.12
30.72,31,0.0,30,1,96.77,3.23
30.73,465,0.02,334,131,71.83,28.17
30.75,336,0.01,262,74,77.98,22.02
30.76,313,0.01,258,55,82.43,17.57
30.77,33,0.0,27,6,81.82,18.18
30.78,124,0.0,102,22,82.26,17.74
30.79,404,0.02,316,88,78.22,21.78
30.8,43,0.0,37,6,86.05,13.95
30.81,15,0.0,15,0,100.0,0.0
30.82,37,0.0,21,16,56.76,43.24
30.83,70,0.0,50,20,71.43,28.57
30.86,1,0.0,0,1,0.0,100.0
30.89,1,0.0,1,0,100.0,0.0
30.9,57,0.0,45,12,78.95,21.05
30.91,13,0.0,13,0,100.0,0.0
30.92,2,0.0,2,0,100.0,0.0
30.93,58,0.0,48,10,82.76,17.24
30.95,3,0.0,3,0,100.0,0.0
30.96,27,0.0,26,1,96.3,3.7
30.98,28,0.0,21,7,75.0,25.0
31.0,135,0.01,83,52,61.48,38.52
31.01,388,0.01,290,98,74.74,25.26
31.02,27,0.0,21,6,77.78,22.22
31.03,15,0.0,10,5,66.67,33.33
31.04,1,0.0,1,0,100.0,0.0
31.05,20,0.0,15,5,75.0,25.0
31.06,34,0.0,22,12,64.71,35.29
31.08,58,0.0,51,7,87.93,12.07
31.09,28,0.0,27,1,96.43,3.57
31.1,35,0.0,33,2,94.29,5.71
31.11,25,0.0,25,0,100.0,0.0
31.12,24,0.0,19,5,79.17,20.83
31.13,3,0.0,3,0,100.0,0.0
31.14,1,0.0,1,0,100.0,0.0
31.15,95,0.0,83,12,87.37,12.63
31.16,13,0.0,10,3,76.92,23.08
31.17,3,0.0,3,0,100.0,0.0
31.19,47,0.0,42,5,89.36,10.64
31.2,1,0.0,1,0,100.0,0.0
31.21,31,0.0,22,9,70.97,29.03
31.22,215,0.01,168,47,78.14,21.86
31.23,54,0.0,47,7,87.04,12.96
31.24,58,0.0,52,6,89.66,10.34
31.25,10,0.0,9,1,90.0,10.0
31.26,8,0.0,7,1,87.5,12.5
31.27,16,0.0,10,6,62.5,37.5
31.3,18,0.0,16,2,88.89,11.11
31.31,25,0.0,17,8,68.0,32.0
31.32,4,0.0,4,0,100.0,0.0
31.33,119,0.0,111,8,93.28,6.72
31.34,94,0.0,67,27,71.28,28.72
31.35,48,0.0,46,2,95.83,4.17
31.38,18,0.0,16,2,88.89,11.11
31.39,2,0.0,2,0,100.0,0.0
31.41,9,0.0,8,1,88.89,11.11
31.42,7,0.0,6,1,85.71,14.29
31.43,1,0.0,1,0,100.0,0.0
31.44,28,0.0,28,0,100.0,0.0
31.45,137,0.01,106,31,77.37,22.63
31.46,139,0.01,120,19,86.33,13.67
31.47,2,0.0,2,0,100.0,0.0
31.49,9,0.0,9,0,100.0,0.0
31.52,7,0.0,6,1,85.71,14.29
31.53,13,0.0,13,0,100.0,0.0
31.54,46,0.0,42,4,91.3,8.7
31.55,9,0.0,9,0,100.0,0.0
31.56,204,0.01,169,35,82.84,17.16
31.57,10,0.0,10,0,100.0,0.0
31.58,42,0.0,33,9,78.57,21.43
31.59,74,0.0,71,3,95.95,4.05
31.63,6,0.0,6,0,100.0,0.0
31.64,90,0.0,80,10,88.89,11.11
31.65,3,0.0,3,0,100.0,0.0
31.66,7,0.0,7,0,100.0,0.0
31.67,206,0.01,165,41,80.1,19.9
31.68,29,0.0,25,4,86.21,13.79
31.7,9,0.0,5,4,55.56,44.44
31.72,66,0.0,52,14,78.79,21.21
31.74,4,0.0,3,1,75.0,25.0
31.76,13,0.0,11,2,84.62,15.38
31.78,856,0.03,585,271,68.34,31.66
31.79,1076,0.04,906,170,84.2,15.8
31.81,2,0.0,2,0,100.0,0.0
31.83,754,0.03,547,207,72.55,27.45
31.85,33,0.0,22,11,66.67,33.33
31.86,20,0.0,20,0,100.0,0.0
31.87,21,0.0,16,5,76.19,23.81
31.88,482,0.02,432,50,89.63,10.37
31.89,296,0.01,230,66,77.7,22.3
31.9,56,0.0,49,7,87.5,12.5
31.91,4,0.0,3,1,75.0,25.0
31.93,6,0.0,6,0,100.0,0.0
31.96,5,0.0,4,1,80.0,20.0
31.97,23,0.0,21,2,91.3,8.7
31.98,7,0.0,7,0,100.0,0.0
31.99,3,0.0,1,2,33.33,66.67
32.0,52,0.0,43,9,82.69,17.31
32.02,11,0.0,8,3,72.73,27.27
32.03,25,0.0,20,5,80.0,20.0
32.04,6,0.0,6,0,100.0,0.0
32.05,49,0.0,36,13,73.47,26.53
32.1,10,0.0,8,2,80.0,20.0
32.11,248,0.01,237,11,95.56,4.44
32.12,58,0.0,48,10,82.76,17.24
32.13,138,0.01,103,35,74.64,25.36
32.15,16,0.0,16,0,100.0,0.0
32.16,17,0.0,15,2,88.24,11.76
32.18,14,0.0,13,1,92.86,7.14
32.2,24,0.0,22,2,91.67,8.33
32.21,36,0.0,17,19,47.22,52.78
32.22,424,0.02,337,87,79.48,20.52
32.24,20,0.0,18,2,90.0,10.0
32.25,3,0.0,3,0,100.0,0.0
32.26,2,0.0,1,1,50.0,50.0
32.27,5,0.0,4,1,80.0,20.0
32.29,430,0.02,327,103,76.05,23.95
32.3,65,0.0,46,19,70.77,29.23
32.31,3,0.0,3,0,100.0,0.0
32.32,27,0.0,24,3,88.89,11.11
32.33,216,0.01,170,46,78.7,21.3
32.34,17,0.0,16,1,94.12,5.88
32.36,5,0.0,4,1,80.0,20.0
32.38,7,0.0,6,1,85.71,14.29
32.4,36,0.0,26,10,72.22,27.78
32.41,45,0.0,36,9,80.0,20.0
32.42,35,0.0,35,0,100.0,0.0
32.43,301,0.01,230,71,76.41,23.59
32.44,354,0.01,288,66,81.36,18.64
32.45,19,0.0,16,3,84.21,15.79
32.46,226,0.01,184,42,81.42,18.58
32.47,210,0.01,167,43,79.52,20.48
32.48,15,0.0,12,3,80.0,20.0
32.49,8,0.0,7,1,87.5,12.5
32.51,21,0.0,14,7,66.67,33.33
32.52,219,0.01,177,42,80.82,19.18
32.53,16,0.0,13,3,81.25,18.75
32.54,1156,0.04,880,276,76.12,23.88
32.55,1400,0.05,1143,257,81.64,18.36
32.56,207,0.01,185,22,89.37,10.63
32.58,25,0.0,17,8,68.0,32.0
32.59,2,0.0,2,0,100.0,0.0
32.6,74,0.0,60,14,81.08,18.92
32.62,51,0.0,39,12,76.47,23.53
32.63,44,0.0,35,9,79.55,20.45
32.64,41,0.0,34,7,82.93,17.07
32.65,17,0.0,13,4,76.47,23.53
32.66,183,0.01,170,13,92.9,7.1
32.67,78,0.0,68,10,87.18,12.82
32.68,109,0.0,93,16,85.32,14.68
32.69,39,0.0,36,3,92.31,7.69
32.7,70,0.0,60,10,85.71,14.29
32.71,17,0.0,14,3,82.35,17.65
32.73,51,0.0,35,16,68.63,31.37
32.74,31,0.0,24,7,77.42,22.58
32.75,110,0.0,93,17,84.55,15.45
32.76,106,0.0,101,5,95.28,4.72
32.77,89,0.0,84,5,94.38,5.62
32.78,28,0.0,26,2,92.86,7.14
32.79,2,0.0,2,0,100.0,0.0
32.8,47,0.0,47,0,100.0,0.0
32.82,27,0.0,22,5,81.48,18.52
32.84,2,0.0,2,0,100.0,0.0
32.85,2,0.0,2,0,100.0,0.0
32.87,60,0.0,40,20,66.67,33.33
32.88,240,0.01,211,29,87.92,12.08
32.89,1250,0.05,1038,212,83.04,16.96
32.9,180,0.01,136,44,75.56,24.44
32.91,4,0.0,3,1,75.0,25.0
32.93,983,0.04,761,222,77.42,22.58
32.95,360,0.01,293,67,81.39,18.61
32.96,1210,0.05,964,246,79.67,20.33
32.97,157,0.01,139,18,88.54,11.46
32.98,943,0.04,699,244,74.13,25.87
32.99,4010,0.15,3472,538,86.58,13.42
33.0,60,0.0,55,5,91.67,8.33
33.02,6,0.0,3,3,50.0,50.0
33.04,46,0.0,42,4,91.3,8.7
33.06,12,0.0,8,4,66.67,33.33
33.07,47,0.0,40,7,85.11,14.89
33.09,28,0.0,22,6,78.57,21.43
33.1,41,0.0,34,7,82.93,17.07
33.12,9,0.0,9,0,100.0,0.0
33.14,58,0.0,58,0,100.0,0.0
33.15,518,0.02,371,147,71.62,28.38
33.21,100,0.0,83,17,83.0,17.0
33.22,61,0.0,55,6,90.16,9.84
33.23,1,0.0,1,0,100.0,0.0
33.24,25,0.0,23,2,92.0,8.0
33.25,2,0.0,0,2,0.0,100.0
33.26,11,0.0,9,2,81.82,18.18
33.28,133,0.01,113,20,84.96,15.04
33.3,4,0.0,3,1,75.0,25.0
33.31,1,0.0,0,1,0.0,100.0
33.32,5,0.0,4,1,80.0,20.0
33.33,3,0.0,3,0,100.0,0.0
33.34,17,0.0,17,0,100.0,0.0
33.35,77,0.0,62,15,80.52,19.48
33.36,29,0.0,24,5,82.76,17.24
33.37,1,0.0,1,0,100.0,0.0
33.39,26,0.0,14,12,53.85,46.15
33.4,74,0.0,63,11,85.14,14.86
33.41,196,0.01,132,64,67.35,32.65
33.42,24,0.0,22,2,91.67,8.33
33.43,49,0.0,31,18,63.27,36.73
33.44,53,0.0,40,13,75.47,24.53
33.45,86,0.0,65,21,75.58,24.42
33.46,3,0.0,3,0,100.0,0.0
33.47,5,0.0,5,0,100.0,0.0
33.48,2,0.0,2,0,100.0,0.0
33.52,5,0.0,5,0,100.0,0.0
33.53,318,0.01,164,154,51.57,48.43
33.54,189,0.01,163,26,86.24,13.76
33.55,9,0.0,8,1,88.89,11.11
33.56,1,0.0,1,0,100.0,0.0
33.58,10,0.0,10,0,100.0,0.0
33.63,8,0.0,8,0,100.0,0.0
33.64,49,0.0,44,5,89.8,10.2
33.65,16,0.0,15,1,93.75,6.25
33.66,16,0.0,14,2,87.5,12.5
33.68,7,0.0,4,3,57.14,42.86
33.69,15,0.0,13,2,86.67,13.33
33.7,25,0.0,22,3,88.0,12.0
33.73,100,0.0,96,4,96.0,4.0
33.74,11,0.0,11,0,100.0,0.0
33.75,246,0.01,220,26,89.43,10.57
33.76,55,0.0,41,14,74.55,25.45
33.77,42,0.0,40,2,95.24,4.76
33.78,74,0.0,64,10,86.49,13.51
33.79,20,0.0,18,2,90.0,10.0
33.8,306,0.01,293,13,95.75,4.25
33.81,14,0.0,11,3,78.57,21.43
33.83,66,0.0,45,21,68.18,31.82
33.85,10,0.0,6,4,60.0,40.0
33.86,2,0.0,2,0,100.0,0.0
33.87,133,0.01,106,27,79.7,20.3
33.88,134,0.01,112,22,83.58,16.42
33.89,1295,0.05,1221,74,94.29,5.71
33.9,14,0.0,12,2,85.71,14.29
33.91,14,0.0,13,1,92.86,7.14
33.92,3,0.0,1,2,33.33,66.67
33.95,24,0.0,21,3,87.5,12.5
33.96,1250,0.05,1186,64,94.88,5.12
33.97,42,0.0,38,4,90.48,9.52
33.98,498,0.02,418,80,83.94,16.06
33.99,307,0.01,250,57,81.43,18.57
34.01,14,0.0,14,0,100.0,0.0
34.02,9,0.0,7,2,77.78,22.22
34.03,43,0.0,34,9,79.07,20.93
34.05,4,0.0,4,0,100.0,0.0
34.07,3,0.0,2,1,66.67,33.33
34.08,528,0.02,374,154,70.83,29.17
34.09,97,0.0,79,18,81.44,18.56
34.1,13,0.0,10,3,76.92,23.08
34.12,3,0.0,3,0,100.0,0.0
34.13,19,0.0,16,3,84.21,15.79
34.17,5,0.0,5,0,100.0,0.0
34.19,115,0.0,89,26,77.39,22.61
34.2,6,0.0,5,1,83.33,16.67
34.21,1,0.0,1,0,100.0,0.0
34.22,3,0.0,2,1,66.67,33.33
34.23,2,0.0,2,0,100.0,0.0
34.27,67,0.0,40,27,59.7,40.3
34.28,12,0.0,9,3,75.0,25.0
34.29,10,0.0,9,1,90.0,10.0
34.3,55,0.0,39,16,70.91,29.09
34.31,218,0.01,197,21,90.37,9.63
34.32,63,0.0,59,4,93.65,6.35
34.35,51,0.0,29,22,56.86,43.14
34.36,53,0.0,50,3,94.34,5.66
34.38,189,0.01,123,66,65.08,34.92
34.41,138,0.01,98,40,71.01,28.99
34.42,139,0.01,115,24,82.73,17.27
34.43,66,0.0,59,7,89.39,10.61
34.44,1,0.0,1,0,100.0,0.0
34.46,101,0.0,75,26,74.26,25.74
34.47,62,0.0,52,10,83.87,16.13
34.52,345,0.01,315,30,91.3,8.7
34.53,34,0.0,26,8,76.47,23.53
34.54,6,0.0,6,0,100.0,0.0
34.55,1,0.0,1,0,100.0,0.0
34.56,56,0.0,46,10,82.14,17.86
34.57,2,0.0,2,0,100.0,0.0
34.59,40,0.0,37,3,92.5,7.5
34.62,15,0.0,12,3,80.0,20.0
34.63,210,0.01,194,16,92.38,7.62
34.64,26,0.0,23,3,88.46,11.54
34.67,51,0.0,47,4,92.16,7.84
34.68,3,0.0,3,0,100.0,0.0
34.69,19,0.0,17,2,89.47,10.53
34.71,22,0.0,18,4,81.82,18.18
34.74,31,0.0,23,8,74.19,25.81
34.75,198,0.01,185,13,93.43,6.57
34.76,102,0.0,82,20,80.39,19.61
34.79,44,0.0,26,18,59.09,40.91
34.8,249,0.01,196,53,78.71,21.29
34.83,1,0.0,0,1,0.0,100.0
34.84,12,0.0,11,1,91.67,8.33
34.85,23,0.0,15,8,65.22,34.78
34.86,105,0.0,90,15,85.71,14.29
34.87,6,0.0,6,0,100.0,0.0
34.9,10,0.0,8,2,80.0,20.0
34.93,2,0.0,2,0,100.0,0.0
34.94,412,0.02,396,16,96.12,3.88
34.96,8,0.0,6,2,75.0,25.0
34.97,53,0.0,47,6,88.68,11.32
34.98,9,0.0,6,3,66.67,33.33
34.99,27,0.0,20,7,74.07,25.93
35.01,43,0.0,37,6,86.05,13.95
35.02,52,0.0,47,5,90.38,9.62
35.04,211,0.01,174,37,82.46,17.54
35.05,9,0.0,7,2,77.78,22.22
35.06,56,0.0,55,1,98.21,1.79
35.07,1,0.0,1,0,100.0,0.0
35.08,548,0.02,466,82,85.04,14.96
35.09,1944,0.07,1583,361,81.43,18.57
35.1,185,0.01,159,26,85.95,14.05
35.11,302,0.01,268,34,88.74,11.26
35.12,29,0.0,23,6,79.31,20.69
35.13,706,0.03,623,83,88.24,11.76
35.15,250,0.01,219,31,87.6,12.4
35.16,884,0.03,736,148,83.26,16.74
35.17,22,0.0,18,4,81.82,18.18
35.18,234,0.01,198,36,84.62,15.38
35.19,602,0.02,524,78,87.04,12.96
35.2,76,0.0,68,8,89.47,10.53
35.21,4,0.0,4,0,100.0,0.0
35.22,10,0.0,10,0,100.0,0.0
35.24,4,0.0,3,1,75.0,25.0
35.26,7,0.0,6,1,85.71,14.29
35.27,29,0.0,29,0,100.0,0.0
35.28,1,0.0,1,0,100.0,0.0
35.29,5,0.0,3,2,60.0,40.0
35.3,76,0.0,64,12,84.21,15.79
35.31,4,0.0,4,0,100.0,0.0
35.32,13,0.0,9,4,69.23,30.77
35.33,23,0.0,21,2,91.3,8.7
35.34,3,0.0,3,0,100.0,0.0
35.35,97,0.0,79,18,81.44,18.56
35.37,20,0.0,18,2,90.0,10.0
35.38,5,0.0,5,0,100.0,0.0
35.4,2,0.0,2,0,100.0,0.0
35.41,511,0.02,395,116,77.3,22.7
35.42,13,0.0,12,1,92.31,7.69
35.43,27,0.0,17,10,62.96,37.04
35.45,63,0.0,59,4,93.65,6.35
35.46,367,0.01,349,18,95.1,4.9
35.48,31,0.0,28,3,90.32,9.68
35.49,7,0.0,6,1,85.71,14.29
35.51,46,0.0,38,8,82.61,17.39
35.52,113,0.0,90,23,79.65,20.35
35.53,44,0.0,33,11,75.0,25.0
35.55,10,0.0,9,1,90.0,10.0
35.56,2,0.0,2,0,100.0,0.0
35.59,12,0.0,9,3,75.0,25.0
35.6,46,0.0,42,4,91.3,8.7
35.61,36,0.0,32,4,88.89,11.11
35.62,278,0.01,219,59,78.78,21.22
35.63,548,0.02,402,146,73.36,26.64
35.64,32,0.0,26,6,81.25,18.75
35.66,5,0.0,4,1,80.0,20.0
35.67,41,0.0,35,6,85.37,14.63
35.7,1,0.0,0,1,0.0,100.0
35.72,5,0.0,4,1,80.0,20.0
35.73,17,0.0,13,4,76.47,23.53
35.74,23,0.0,17,6,73.91,26.09
35.78,36,0.0,30,6,83.33,16.67
35.8,6,0.0,3,3,50.0,50.0
35.82,23,0.0,22,1,95.65,4.35
35.83,8,0.0,4,4,50.0,50.0
35.84,65,0.0,42,23,64.62,35.38
35.85,179,0.01,136,43,75.98,24.02
35.86,66,0.0,56,10,84.85,15.15
35.87,44,0.0,34,10,77.27,22.73
35.89,3,0.0,2,1,66.67,33.33
35.93,4,0.0,4,0,100.0,0.0
35.95,10,0.0,8,2,80.0,20.0
35.96,39,0.0,27,12,69.23,30.77
35.97,7,0.0,4,3,57.14,42.86
35.98,3,0.0,3,0,100.0,0.0
35.99,79,0.0,72,7,91.14,8.86
36.0,13,0.0,10,3,76.92,23.08
36.01,76,0.0,65,11,85.53,14.47
36.03,51,0.0,46,5,90.2,9.8
36.04,85,0.0,72,13,84.71,15.29
36.05,6,0.0,5,1,83.33,16.67
36.07,11,0.0,11,0,100.0,0.0
36.08,50,0.0,47,3,94.0,6.0
36.1,20,0.0,18,2,90.0,10.0
36.12,47,0.0,44,3,93.62,6.38
36.14,7,0.0,6,1,85.71,14.29
36.16,5,0.0,4,1,80.0,20.0
36.18,109,0.0,89,20,81.65,18.35
36.19,1189,0.04,1056,133,88.81,11.19
36.2,3,0.0,2,1,66.67,33.33
36.21,39,0.0,30,9,76.92,23.08
36.26,1,0.0,1,0,100.0,0.0
36.28,75,0.0,64,11,85.33,14.67
36.29,864,0.03,673,191,77.89,22.11
36.3,2,0.0,2,0,100.0,0.0
36.33,77,0.0,61,16,79.22,20.78
36.35,110,0.0,96,14,87.27,12.73
36.39,35,0.0,19,16,54.29,45.71
36.4,14,0.0,10,4,71.43,28.57
36.41,48,0.0,34,14,70.83,29.17
36.42,6,0.0,5,1,83.33,16.67
36.44,3,0.0,2,1,66.67,33.33
36.47,11,0.0,9,2,81.82,18.18
36.48,11,0.0,5,6,45.45,54.55
36.49,39,0.0,31,8,79.49,20.51
36.5,153,0.01,115,38,75.16,24.84
36.51,48,0.0,42,6,87.5,12.5
36.52,6,0.0,6,0,100.0,0.0
36.53,5,0.0,4,1,80.0,20.0
36.55,110,0.0,104,6,94.55,5.45
36.56,3,0.0,3,0,100.0,0.0
36.58,1,0.0,1,0,100.0,0.0
